"Tempo","Estação","LAT","LONG","Movimentação","Original_473","Original_269","Zero","Maçã-Verde","Tangerina","Citrus","Açaí-Guaraná","Pêssego","TARGET"
2019-3-12,Pinheiros,-23.5664,-46.703,79432,78,53,21,40,38,9,41,41,NORMAL
2019-3-15,Pinheiros,-23.5664,-46.703,78368,50,35,65,36,21,43,29,31,NORMAL
2019-4-13,Pinheiros,-23.5664,-46.703,76408,44,26,49,35,38,32,7,14,NORMAL
2018-6-15,Faria Lima,-23.5675,-46.6929,52882,55,36,23,42,7,12,28,31,NORMAL
2018-6-24,Butantã,-23.5844,-46.7252,66021,47,44,11,30,4,35,28,28,NORMAL
2019-4-22,Pinheiros,-23.5664,-46.703,77880,34,42,53,3,6,13,14,14,REABASTECER
2019-4-29,Pinheiros,-23.5664,-46.703,77461,54,52,65,30,22,31,35,26,NORMAL
2018-7-3,Faria Lima,-23.5675,-46.6929,54973,72,14,38,37,21,11,43,3,NORMAL
2018-7-10,Butantã,-23.5844,-46.7252,67211,58,18,48,25,21,37,9,7,NORMAL
2018-7-17,Faria Lima,-23.5675,-46.6929,54788,19,58,65,39,5,11,30,34,REABASTECER
2018-8-2,Butantã,-23.5844,-46.7252,66829,37,14,31,27,18,11,19,1,NORMAL
2019-6-3,Pinheiros,-23.5664,-46.703,77345,52,53,25,18,25,20,21,15,NORMAL
2018-8-27,Butantã,-23.5844,-46.7252,64037,79,10,65,36,5,12,11,37,REABASTECER
2018-8-28,Butantã,-23.5844,-46.7252,64232,70,2,61,36,43,7,7,31,REABASTECER
2019-6-25,Pinheiros,-23.5664,-46.703,76886,13,12,65,40,13,18,20,20,NORMAL
2019-6-26,Pinheiros,-23.5664,-46.703,78484,3,3,59,40,10,17,15,17,NORMAL
2018-9-8,Butantã,-23.5844,-46.7252,65068,55,19,65,10,3,21,5,38,NORMAL
2018-9-20,Butantã,-23.5844,-46.7252,66423,19,15,52,12,43,23,38,33,NORMAL
2019-7-20,Pinheiros,-23.5664,-46.703,78031,22,41,25,29,33,16,43,4,NORMAL
2018-10-5,Butantã,-23.5844,-46.7252,64009,41,65,9,9,28,31,19,24,NORMAL
2018-10-13,Butantã,-23.5844,-46.7252,64316,47,15,15,26,39,2,32,39,NORMAL
2018-11-9,Faria Lima,-23.5675,-46.6929,54670,57,63,65,7,23,16,39,18,NORMAL
2018-11-25,Butantã,-23.5844,-46.7252,67685,77,58,40,6,43,36,38,19,REABASTECER
2018-11-18,Faria Lima,-23.5675,-46.6929,52322,49,65,13,16,28,30,43,21,NORMAL
2018-12-8,Butantã,-23.5844,-46.7252,67261,37,53,24,37,33,43,24,6,REABASTECER
2018-12-23,Butantã,-23.5844,-46.7252,64224,67,29,47,27,14,32,3,20,NORMAL
2019-10-16,Pinheiros,-23.5664,-46.703,76992,3,32,22,38,33,35,8,18,REABASTECER
2019-10-29,Pinheiros,-23.5664,-46.703,76479,60,7,65,43,25,37,40,15,NORMAL
2019-1-16,Butantã,-23.5844,-46.7252,65156,9,40,15,43,2,14,9,10,NORMAL
2019-1-14,Faria Lima,-23.5675,-46.6929,52002,31,65,7,9,19,34,34,16,REABASTECER
2019-2-17,Butantã,-23.5844,-46.7252,65858,53,53,4,32,5,13,30,8,REABASTECER
2019-12-16,Pinheiros,-23.5664,-46.703,76441,48,55,60,6,28,12,24,38,NORMAL
2019-3-14,Butantã,-23.5844,-46.7252,67524,61,23,26,41,20,11,8,29,NORMAL
2019-3-16,Butantã,-23.5844,-46.7252,65828,45,11,11,35,15,5,43,24,NORMAL
2019-3-18,Butantã,-23.5844,-46.7252,65936,26,65,65,31,7,40,38,16,NORMAL
2019-3-9,Faria Lima,-23.5675,-46.6929,53564,16,5,19,31,13,14,30,20,NORMAL
2019-3-23,Butantã,-23.5844,-46.7252,67985,69,29,23,14,27,32,22,40,NORMAL
2018-1-17,Butantã,-23.5844,-46.7252,64466,86,33,18,38,19,41,25,23,NORMAL
2019-3-15,Faria Lima,-23.5675,-46.6929,52666,46,29,42,12,33,37,9,43,NORMAL
2019-3-20,Faria Lima,-23.5675,-46.6929,51475,86,65,7,36,8,19,32,27,REABASTECER
2019-4-5,Butantã,-23.5844,-46.7252,65021,38,25,65,17,20,43,16,29,NORMAL
2019-3-26,Faria Lima,-23.5675,-46.6929,53765,29,30,28,9,26,9,10,43,NORMAL
2018-2-3,Butantã,-23.5844,-46.7252,67818,20,59,34,33,34,19,12,43,NORMAL
2018-2-14,Butantã,-23.5844,-46.7252,67154,16,65,28,43,19,18,9,41,NORMAL
2019-4-7,Faria Lima,-23.5675,-46.6929,54516,15,23,7,18,24,14,10,37,REABASTECER
2018-2-26,Butantã,-23.5844,-46.7252,65857,68,65,18,8,12,16,37,35,NORMAL
2019-5-7,Butantã,-23.5844,-46.7252,65720,79,25,46,14,26,43,5,39,REABASTECER
2018-3-1,Butantã,-23.5844,-46.7252,65612,7,38,52,39,36,37,14,17,REABASTECER
2018-3-14,Butantã,-23.5844,-46.7252,65953,57,20,17,4,22,38,43,2,REABASTECER
2018-3-16,Butantã,-23.5844,-46.7252,67538,37,3,65,39,14,30,35,38,REABASTECER
2019-6-1,Butantã,-23.5844,-46.7252,65481,18,65,65,26,22,20,29,20,NORMAL
2018-3-28,Butantã,-23.5844,-46.7252,64315,15,56,47,1,8,5,38,25,NORMAL
2019-6-19,Butantã,-23.5844,-46.7252,64923,15,16,7,16,35,10,15,34,NORMAL
2018-4-17,Butantã,-23.5844,-46.7252,67070,3,2,50,1,16,32,3,36,NORMAL
2018-4-30,Butantã,-23.5844,-46.7252,67194,45,57,10,40,43,42,43,35,NORMAL
2018-5-14,Butantã,-23.5844,-46.7252,64881,86,36,31,33,28,4,28,21,REABASTECER
2018-5-28,Butantã,-23.5844,-46.7252,64392,34,6,65,34,14,42,16,7,NORMAL
2019-8-14,Butantã,-23.5844,-46.7252,67017,86,22,6,26,16,41,2,26,REABASTECER
2019-7-26,Faria Lima,-23.5675,-46.6929,51353,17,53,7,37,10,16,28,24,REABASTECER
2018-6-16,Butantã,-23.5844,-46.7252,65480,39,32,65,19,29,15,17,16,NORMAL
2018-6-20,Butantã,-23.5844,-46.7252,64922,86,9,42,4,19,7,43,43,NORMAL
2019-8-12,Faria Lima,-23.5675,-46.6929,53277,33,23,28,24,28,38,9,43,NORMAL
2019-9-5,Butantã,-23.5844,-46.7252,66248,55,35,58,13,11,22,7,31,NORMAL
2019-9-9,Butantã,-23.5844,-46.7252,65038,7,17,29,43,32,5,35,14,REABASTECER
2019-8-29,Faria Lima,-23.5675,-46.6929,53783,48,58,55,19,3,18,25,19,REABASTECER
2019-8-30,Faria Lima,-23.5675,-46.6929,51657,37,52,49,16,43,15,22,15,NORMAL
2019-9-2,Faria Lima,-23.5675,-46.6929,52565,13,44,35,11,37,11,15,7,NORMAL
2019-9-28,Butantã,-23.5844,-46.7252,67293,75,25,30,43,27,24,43,25,NORMAL
2019-10-21,Butantã,-23.5844,-46.7252,67981,39,23,4,16,22,36,40,19,NORMAL
2019-10-9,Faria Lima,-23.5675,-46.6929,51892,86,5,52,18,22,16,37,26,REABASTECER
2019-10-11,Faria Lima,-23.5675,-46.6929,51929,67,57,37,8,12,8,31,17,NORMAL
2019-10-18,Faria Lima,-23.5675,-46.6929,53997,86,10,57,24,29,28,2,30,NORMAL
2019-10-20,Faria Lima,-23.5675,-46.6929,53073,72,65,45,17,23,26,40,22,NORMAL
2019-10-22,Faria Lima,-23.5675,-46.6929,54624,57,45,29,7,12,21,35,13,NORMAL
2019-10-24,Faria Lima,-23.5675,-46.6929,53042,40,37,16,43,5,18,25,4,REABASTECER
2018-9-9,Butantã,-23.5844,-46.7252,64609,45,14,61,7,43,15,43,36,NORMAL
2018-9-13,Butantã,-23.5844,-46.7252,66076,86,58,32,36,29,7,26,17,NORMAL
2019-11-25,Butantã,-23.5844,-46.7252,65358,61,30,32,17,23,4,22,38,REABASTECER
2019-11-7,Faria Lima,-23.5675,-46.6929,54316,6,32,65,12,38,21,16,43,REABASTECER
2019-12-8,Butantã,-23.5844,-46.7252,64506,15,20,11,11,14,7,16,27,NORMAL
2018-10-2,Butantã,-23.5844,-46.7252,64649,73,19,31,11,41,41,30,34,NORMAL
2018-10-6,Butantã,-23.5844,-46.7252,66875,33,60,65,6,22,30,14,22,REABASTECER
2019-12-18,Butantã,-23.5844,-46.7252,67540,11,20,17,19,17,34,13,24,REABASTECER
2019-11-28,Faria Lima,-23.5675,-46.6929,51254,86,17,49,26,33,35,7,43,NORMAL
2018-10-15,Butantã,-23.5844,-46.7252,66756,29,2,65,19,32,39,22,33,REABASTECER
2019-12-25,Butantã,-23.5844,-46.7252,64971,34,32,36,39,28,11,27,39,NORMAL
2019-12-6,Faria Lima,-23.5675,-46.6929,53522,7,35,51,43,43,14,19,13,REABASTECER
2018-1-3,Fradique Coutinho,-23.5661,-46.6841,33256,72,54,55,39,34,34,36,35,NORMAL
2018-1-9,Fradique Coutinho,-23.5661,-46.6841,33085,16,9,5,24,9,15,9,15,REABASTECER
2018-10-29,Butantã,-23.5844,-46.7252,66157,60,42,29,7,24,39,17,23,NORMAL
2019-12-17,Faria Lima,-23.5675,-46.6929,53430,68,25,39,19,43,22,23,14,NORMAL
2018-11-9,Butantã,-23.5844,-46.7252,66049,52,42,28,24,28,43,16,33,NORMAL
2018-11-17,Butantã,-23.5844,-46.7252,67108,66,45,34,41,40,14,25,3,REABASTECER
2018-11-20,Butantã,-23.5844,-46.7252,67165,34,19,13,30,24,8,12,35,NORMAL
2018-11-28,Butantã,-23.5844,-46.7252,67321,50,40,24,35,31,30,26,5,NORMAL
2018-11-30,Butantã,-23.5844,-46.7252,66976,30,28,10,27,26,23,18,39,NORMAL
2018-2-11,Fradique Coutinho,-23.5661,-46.6841,34866,43,10,50,39,14,21,5,23,REABASTECER
2018-12-1,Butantã,-23.5844,-46.7252,64026,19,20,5,21,23,21,12,37,REABASTECER
2018-12-14,Butantã,-23.5844,-46.7252,65288,68,22,45,16,8,21,43,18,NORMAL
2018-2-1,Pinheiros,-23.5664,-46.703,77058,32,11,56,33,10,7,43,24,NORMAL
2018-2-6,Pinheiros,-23.5664,-46.703,76596,75,46,20,23,37,29,21,7,NORMAL
2018-12-25,Butantã,-23.5844,-46.7252,65834,48,22,28,24,7,27,41,8,NORMAL
2018-2-21,Pinheiros,-23.5664,-46.703,77186,10,11,60,21,20,26,6,35,REABASTECER
2019-1-12,Butantã,-23.5844,-46.7252,64372,48,63,49,14,22,24,25,28,NORMAL
2018-2-29,Pinheiros,-23.5664,-46.703,79001,16,37,57,35,26,43,11,43,NORMAL
2018-3-30,Fradique Coutinho,-23.5661,-46.6841,35608,75,30,43,43,24,40,26,32,NORMAL
2019-1-22,Butantã,-23.5844,-46.7252,66758,31,14,35,23,29,38,25,28,NORMAL
2018-4-3,Fradique Coutinho,-23.5661,-46.6841,33174,39,8,18,39,8,26,17,20,NORMAL
2018-4-11,Fradique Coutinho,-23.5661,-46.6841,36202,49,24,28,18,24,40,32,32,NORMAL
2018-4-12,Fradique Coutinho,-23.5661,-46.6841,35091,39,14,22,14,19,36,30,29,NORMAL
2019-2-6,Butantã,-23.5844,-46.7252,67221,65,47,9,31,10,43,24,12,NORMAL
2018-4-9,Pinheiros,-23.5664,-46.703,78836,66,49,43,24,43,19,26,10,NORMAL
2018-4-12,Pinheiros,-23.5664,-46.703,79630,37,35,15,11,31,12,12,37,NORMAL
2019-3-17,Butantã,-23.5844,-46.7252,65531,38,7,3,32,11,43,41,22,REABASTECER
2018-5-2,Pinheiros,-23.5664,-46.703,78978,9,49,13,27,28,39,19,10,REABASTECER
2018-5-5,Pinheiros,-23.5664,-46.703,77333,62,35,59,22,16,32,6,41,NORMAL
2018-5-8,Pinheiros,-23.5664,-46.703,77454,33,20,37,8,4,27,35,31,NORMAL
2018-5-22,Pinheiros,-23.5664,-46.703,77249,76,65,11,18,21,21,26,16,NORMAL
2019-4-14,Butantã,-23.5844,-46.7252,64197,33,46,12,40,26,14,20,40,NORMAL
2018-5-25,Pinheiros,-23.5664,-46.703,76975,45,46,59,11,11,11,14,43,NORMAL
2018-7-6,Fradique Coutinho,-23.5661,-46.6841,35223,4,47,22,8,18,32,43,12,REABASTECER
2018-6-17,Pinheiros,-23.5664,-46.703,79780,20,37,41,15,13,43,20,43,NORMAL
2019-5-8,Butantã,-23.5844,-46.7252,64235,66,15,36,8,22,43,43,36,NORMAL
2019-5-11,Butantã,-23.5844,-46.7252,66748,41,59,17,41,10,38,29,24,NORMAL
2019-5-13,Butantã,-23.5844,-46.7252,64548,25,48,65,41,4,37,21,13,REABASTECER
2019-5-14,Butantã,-23.5844,-46.7252,65341,12,42,55,38,43,33,18,8,REABASTECER
2018-7-4,Pinheiros,-23.5664,-46.703,76176,24,57,61,38,35,29,37,20,NORMAL
2019-6-5,Butantã,-23.5844,-46.7252,64074,67,37,37,11,2,10,18,6,REABASTECER
2018-8-19,Fradique Coutinho,-23.5661,-46.6841,35352,26,8,65,43,13,20,37,18,REABASTECER
2019-6-9,Butantã,-23.5844,-46.7252,65025,26,6,7,43,27,39,8,27,NORMAL
2019-6-12,Butantã,-23.5844,-46.7252,65512,86,56,49,31,15,31,41,16,NORMAL
2018-7-26,Pinheiros,-23.5664,-46.703,78390,66,7,59,3,43,11,38,13,REABASTECER
2019-6-22,Butantã,-23.5844,-46.7252,64532,76,65,55,10,19,43,4,21,REABASTECER
2019-6-24,Butantã,-23.5844,-46.7252,65850,56,45,42,9,12,35,40,13,NORMAL
2018-9-8,Fradique Coutinho,-23.5661,-46.6841,34276,25,28,60,36,26,9,43,31,NORMAL
2018-9-10,Fradique Coutinho,-23.5661,-46.6841,33261,8,14,49,30,14,5,35,22,REABASTECER
2018-8-11,Pinheiros,-23.5664,-46.703,77990,76,40,22,13,22,43,22,40,NORMAL
2019-7-4,Butantã,-23.5844,-46.7252,66052,45,49,34,25,4,17,41,20,NORMAL
2018-8-13,Pinheiros,-23.5664,-46.703,77377,57,28,7,2,16,34,12,32,NORMAL
2019-7-6,Butantã,-23.5844,-46.7252,67510,25,39,20,18,37,10,33,12,NORMAL
2019-7-13,Butantã,-23.5844,-46.7252,64946,45,65,33,38,13,31,43,28,NORMAL
2019-7-20,Butantã,-23.5844,-46.7252,67887,63,29,55,8,30,41,14,37,NORMAL
2018-10-3,Fradique Coutinho,-23.5661,-46.6841,36677,36,7,25,41,5,18,32,23,REABASTECER
2018-9-5,Pinheiros,-23.5664,-46.703,78877,24,4,59,16,7,18,16,28,REABASTECER
2018-9-12,Pinheiros,-23.5664,-46.703,79257,34,38,12,33,29,35,33,43,NORMAL
2018-9-13,Pinheiros,-23.5664,-46.703,79256,22,28,6,28,25,29,27,38,REABASTECER
2018-10-18,Fradique Coutinho,-23.5661,-46.6841,33494,61,58,51,41,26,7,15,8,NORMAL
2018-10-23,Fradique Coutinho,-23.5661,-46.6841,35190,8,43,14,27,6,31,38,35,REABASTECER
2018-10-28,Fradique Coutinho,-23.5661,-46.6841,35143,53,13,46,13,27,20,15,19,NORMAL
2018-11-2,Fradique Coutinho,-23.5661,-46.6841,33120,23,56,23,43,17,14,41,43,NORMAL
2018-10-2,Pinheiros,-23.5664,-46.703,78531,8,33,14,22,41,40,43,1,NORMAL
2018-11-15,Fradique Coutinho,-23.5661,-46.6841,35575,68,46,55,35,11,18,39,35,NORMAL
2019-9-7,Butantã,-23.5844,-46.7252,66468,31,27,42,8,43,16,43,23,NORMAL
2018-10-17,Pinheiros,-23.5664,-46.703,76638,40,65,36,5,34,35,31,43,REABASTECER
2018-10-20,Pinheiros,-23.5664,-46.703,79360,11,41,14,39,16,28,23,27,REABASTECER
2019-10-2,Butantã,-23.5844,-46.7252,65531,42,65,10,27,11,11,27,4,REABASTECER
2018-11-15,Pinheiros,-23.5664,-46.703,76178,15,23,35,8,41,35,16,10,NORMAL
2018-12-29,Fradique Coutinho,-23.5661,-46.6841,34187,46,8,3,6,14,43,28,20,NORMAL
2019-1-1,Fradique Coutinho,-23.5661,-46.6841,33610,29,60,57,41,9,32,21,11,NORMAL
2019-10-20,Butantã,-23.5844,-46.7252,67476,46,30,10,19,28,37,43,23,NORMAL
2019-1-3,Fradique Coutinho,-23.5661,-46.6841,34356,12,49,44,35,43,25,15,4,REABASTECER
2019-10-28,Butantã,-23.5844,-46.7252,64506,57,57,27,43,40,7,9,35,NORMAL
2019-11-2,Butantã,-23.5844,-46.7252,65641,15,37,65,31,21,39,35,21,NORMAL
2019-11-12,Butantã,-23.5844,-46.7252,66341,9,40,60,13,22,43,30,13,REABASTECER
2019-2-1,Fradique Coutinho,-23.5661,-46.6841,36972,65,27,47,32,24,27,38,13,NORMAL
2019-1-1,Pinheiros,-23.5664,-46.703,79558,86,17,40,36,34,14,14,23,NORMAL
2019-2-9,Fradique Coutinho,-23.5661,-46.6841,34180,66,52,55,4,34,39,6,24,NORMAL
2019-1-6,Pinheiros,-23.5664,-46.703,78378,30,47,7,20,18,7,43,43,NORMAL
2019-1-14,Pinheiros,-23.5664,-46.703,77491,24,56,23,34,31,25,10,8,NORMAL
2019-1-15,Pinheiros,-23.5664,-46.703,76840,16,52,18,33,28,23,8,6,NORMAL
2019-12-13,Butantã,-23.5844,-46.7252,66071,54,50,50,35,34,39,38,4,NORMAL
2019-12-18,Butantã,-23.5844,-46.7252,67540,11,20,17,19,17,34,13,24,REABASTECER
2019-1-22,Pinheiros,-23.5664,-46.703,79038,38,16,33,8,41,3,21,18,NORMAL
2019-3-20,Fradique Coutinho,-23.5661,-46.6841,33297,74,59,22,43,43,20,39,43,NORMAL
2019-3-28,Fradique Coutinho,-23.5661,-46.6841,34844,86,7,36,16,13,43,8,16,REABASTECER
2019-4-11,Fradique Coutinho,-23.5661,-46.6841,34876,43,14,26,33,7,11,39,11,NORMAL
2019-4-14,Fradique Coutinho,-23.5661,-46.6841,36070,16,55,5,25,40,43,30,38,REABASTECER
2019-3-5,Pinheiros,-23.5664,-46.703,79870,65,30,65,25,27,32,22,23,NORMAL
2019-4-22,Fradique Coutinho,-23.5661,-46.6841,33516,28,15,20,43,1,20,43,43,REABASTECER
2019-3-14,Pinheiros,-23.5664,-46.703,78968,62,40,7,36,26,43,32,35,NORMAL
2019-3-17,Pinheiros,-23.5664,-46.703,79678,29,20,47,36,11,33,21,23,NORMAL
2018-2-17,Fradique Coutinho,-23.5661,-46.6841,35965,74,41,8,22,30,40,29,43,NORMAL
2018-2-25,Fradique Coutinho,-23.5661,-46.6841,35651,74,54,13,33,37,18,41,15,NORMAL
2019-4-4,Pinheiros,-23.5664,-46.703,77363,57,65,53,15,30,13,35,9,NORMAL
2018-3-9,Fradique Coutinho,-23.5661,-46.6841,34331,27,23,44,33,26,24,20,43,NORMAL
2018-3-24,Fradique Coutinho,-23.5661,-46.6841,36409,57,65,12,19,5,19,5,15,REABASTECER
2019-6-9,Fradique Coutinho,-23.5661,-46.6841,33599,86,15,29,23,24,18,25,43,NORMAL
2019-6-12,Fradique Coutinho,-23.5661,-46.6841,35981,53,65,13,14,14,13,16,27,NORMAL
2018-4-2,Fradique Coutinho,-23.5661,-46.6841,33547,52,16,25,40,13,29,19,23,NORMAL
2019-6-18,Fradique Coutinho,-23.5661,-46.6841,35671,86,33,39,39,30,37,33,6,NORMAL
2019-5-27,Pinheiros,-23.5664,-46.703,78249,32,30,65,31,2,35,43,38,REABASTECER
2019-5-30,Pinheiros,-23.5664,-46.703,77365,86,7,43,24,38,26,33,26,NORMAL
2018-5-3,Fradique Coutinho,-23.5661,-46.6841,35811,4,11,65,33,14,27,28,25,NORMAL
2018-5-5,Fradique Coutinho,-23.5661,-46.6841,34804,79,65,49,25,6,24,17,16,REABASTECER
2019-6-6,Pinheiros,-23.5664,-46.703,79833,24,41,2,9,15,8,6,6,NORMAL
2019-6-7,Pinheiros,-23.5664,-46.703,79485,14,39,65,8,11,2,43,43,REABASTECER
2018-5-8,Fradique Coutinho,-23.5661,-46.6841,36723,45,46,24,17,33,19,43,3,NORMAL
2019-6-19,Pinheiros,-23.5664,-46.703,77412,78,42,41,17,43,40,36,39,NORMAL
2019-6-27,Pinheiros,-23.5664,-46.703,76129,86,65,51,35,8,14,13,11,NORMAL
2019-8-27,Fradique Coutinho,-23.5661,-46.6841,33568,31,38,47,20,28,2,17,19,REABASTECER
2019-7-15,Pinheiros,-23.5664,-46.703,78862,73,11,61,12,13,26,26,22,NORMAL
2019-7-19,Pinheiros,-23.5664,-46.703,77818,32,48,31,32,39,16,6,9,NORMAL
2019-9-4,Fradique Coutinho,-23.5661,-46.6841,34367,46,65,60,1,43,29,31,33,REABASTECER
2019-8-5,Pinheiros,-23.5664,-46.703,79746,68,13,52,25,24,9,30,35,NORMAL
2019-9-24,Fradique Coutinho,-23.5661,-46.6841,36302,22,20,65,28,40,9,6,39,REABASTECER
2018-7-12,Fradique Coutinho,-23.5661,-46.6841,33302,37,22,56,29,38,18,20,36,NORMAL
2019-9-30,Fradique Coutinho,-23.5661,-46.6841,36877,44,56,16,13,17,34,23,16,NORMAL
2018-7-19,Fradique Coutinho,-23.5661,-46.6841,35749,53,44,3,13,16,37,32,5,NORMAL
2019-8-17,Pinheiros,-23.5664,-46.703,77553,34,65,27,32,18,38,29,30,NORMAL
2018-7-22,Fradique Coutinho,-23.5661,-46.6841,35507,25,32,52,6,43,33,19,36,NORMAL
2019-8-20,Pinheiros,-23.5664,-46.703,77084,8,50,9,17,6,30,19,18,REABASTECER
2018-7-25,Fradique Coutinho,-23.5661,-46.6841,35333,86,19,30,32,31,31,6,22,REABASTECER
2018-8-2,Fradique Coutinho,-23.5661,-46.6841,33502,15,39,48,10,40,43,24,38,NORMAL
2019-9-4,Pinheiros,-23.5664,-46.703,78235,56,17,42,12,31,28,9,2,NORMAL
2018-8-8,Fradique Coutinho,-23.5661,-46.6841,35134,52,3,14,29,13,26,40,19,REABASTECER
2019-9-12,Pinheiros,-23.5664,-46.703,78877,63,39,59,31,43,40,17,17,NORMAL
2019-11-1,Fradique Coutinho,-23.5661,-46.6841,36791,74,16,55,38,34,18,38,34,NORMAL
2019-11-4,Fradique Coutinho,-23.5661,-46.6841,35613,48,65,38,31,22,9,21,28,NORMAL
2018-8-27,Fradique Coutinho,-23.5661,-46.6841,36767,34,32,6,21,25,42,4,27,NORMAL
2018-9-3,Fradique Coutinho,-23.5661,-46.6841,35450,71,56,34,5,43,23,22,3,NORMAL
2019-11-18,Fradique Coutinho,-23.5661,-46.6841,35683,86,31,11,26,12,13,12,6,REABASTECER
2018-9-7,Fradique Coutinho,-23.5661,-46.6841,34402,33,32,65,36,29,9,4,33,REABASTECER
2019-10-5,Pinheiros,-23.5664,-46.703,77253,28,31,25,38,34,19,14,9,NORMAL
2018-9-19,Fradique Coutinho,-23.5661,-46.6841,34508,86,27,55,43,24,23,37,33,NORMAL
2018-10-4,Fradique Coutinho,-23.5661,-46.6841,36350,28,65,19,36,43,17,28,21,NORMAL
2019-12-26,Fradique Coutinho,-23.5661,-46.6841,35998,63,5,27,9,37,35,36,26,NORMAL
2018-10-18,Fradique Coutinho,-23.5661,-46.6841,33494,61,58,51,41,26,7,15,8,NORMAL
2019-11-16,Pinheiros,-23.5664,-46.703,79554,86,34,11,38,26,27,28,41,NORMAL
2019-11-19,Pinheiros,-23.5664,-46.703,76417,56,18,59,28,14,21,13,30,NORMAL
2019-11-20,Pinheiros,-23.5664,-46.703,78322,45,14,52,28,12,17,8,28,NORMAL
2018-11-2,Fradique Coutinho,-23.5661,-46.6841,33120,23,56,23,43,17,14,41,43,NORMAL
2019-12-1,Pinheiros,-23.5664,-46.703,76236,30,10,37,36,12,20,5,22,REABASTECER
2018-11-16,Fradique Coutinho,-23.5661,-46.6841,35750,55,36,45,35,5,15,36,29,REABASTECER
2018-2-5,Luz,-23.5365,-46.6332,126952,86,46,28,37,26,22,29,28,NORMAL
2018-2-15,Luz,-23.5365,-46.6332,124870,75,57,15,6,24,29,35,31,REABASTECER
2018-12-3,Fradique Coutinho,-23.5661,-46.6841,33039,51,51,48,22,22,43,4,1,REABASTECER
2018-12-11,Fradique Coutinho,-23.5661,-46.6841,33949,54,51,56,42,41,15,11,10,NORMAL
2018-12-27,Fradique Coutinho,-23.5661,-46.6841,33383,68,13,17,11,22,8,37,25,NORMAL
2018-12-28,Fradique Coutinho,-23.5661,-46.6841,36221,57,10,12,10,17,5,34,22,REABASTECER
2018-12-30,Fradique Coutinho,-23.5661,-46.6841,33818,36,65,65,43,11,37,26,15,NORMAL
2019-1-2,Fradique Coutinho,-23.5661,-46.6841,33471,21,53,49,38,5,27,18,9,NORMAL
2019-1-4,Fradique Coutinho,-23.5661,-46.6841,36115,86,47,36,32,40,21,12,43,NORMAL
2018-2-4,Butantã,-23.5844,-46.7252,64206,13,57,27,32,28,14,8,38,NORMAL
2018-2-11,Butantã,-23.5844,-46.7252,64600,44,20,51,12,35,29,22,7,NORMAL
2018-4-1,Luz,-23.5365,-46.6332,126281,43,30,32,36,39,12,16,29,NORMAL
2019-1-18,Fradique Coutinho,-23.5661,-46.6841,35588,18,36,65,33,29,19,41,26,NORMAL
2018-2-13,Butantã,-23.5844,-46.7252,65172,24,8,38,4,24,22,11,43,NORMAL
2018-4-10,Luz,-23.5365,-46.6332,123984,37,40,42,43,7,25,27,34,NORMAL
2018-2-21,Butantã,-23.5844,-46.7252,65593,32,27,48,17,29,33,22,13,NORMAL
2018-4-21,Luz,-23.5365,-46.6332,127738,11,42,29,7,43,39,25,34,REABASTECER
2018-4-27,Luz,-23.5365,-46.6332,127878,37,6,50,35,21,17,43,11,REABASTECER
2018-3-20,Butantã,-23.5844,-46.7252,67682,86,47,44,31,38,25,21,23,NORMAL
2019-2-30,Fradique Coutinho,-23.5661,-46.6841,33718,30,43,23,15,30,21,43,32,NORMAL
2019-3-4,Fradique Coutinho,-23.5661,-46.6841,33540,78,23,65,8,15,10,27,14,NORMAL
2018-3-29,Butantã,-23.5844,-46.7252,65711,8,50,37,43,2,43,36,21,REABASTECER
2018-5-25,Luz,-23.5365,-46.6332,124244,26,44,48,34,13,27,21,18,NORMAL
2019-3-13,Fradique Coutinho,-23.5661,-46.6841,35732,69,43,7,27,27,33,25,29,REABASTECER
2019-3-19,Fradique Coutinho,-23.5661,-46.6841,36730,86,65,32,4,4,20,43,6,REABASTECER
2018-6-3,Luz,-23.5365,-46.6332,126468,41,65,56,9,23,6,38,28,NORMAL
2018-4-19,Butantã,-23.5844,-46.7252,67574,77,63,35,43,8,28,40,29,NORMAL
2018-6-23,Luz,-23.5365,-46.6332,127657,10,17,54,34,18,40,7,31,REABASTECER
2018-6-26,Luz,-23.5365,-46.6332,127183,65,65,37,23,6,30,38,19,REABASTECER
2018-5-5,Butantã,-23.5844,-46.7252,65203,86,18,45,25,26,28,27,17,NORMAL
2019-4-16,Fradique Coutinho,-23.5661,-46.6841,36158,86,42,59,21,31,36,22,28,NORMAL
2018-7-2,Luz,-23.5365,-46.6332,124529,12,32,47,5,21,14,12,38,REABASTECER
2018-5-12,Butantã,-23.5844,-46.7252,66917,16,45,48,43,39,10,37,29,NORMAL
2019-4-24,Fradique Coutinho,-23.5661,-46.6841,36068,8,4,10,38,40,8,35,38,NORMAL
2018-7-25,Luz,-23.5365,-46.6332,123961,60,28,65,18,32,30,5,27,NORMAL
2018-8-3,Luz,-23.5365,-46.6332,126072,64,40,57,40,43,9,17,37,NORMAL
2018-8-4,Luz,-23.5365,-46.6332,125427,55,33,52,39,40,5,14,32,NORMAL
2019-5-20,Fradique Coutinho,-23.5661,-46.6841,33429,10,49,36,10,20,21,18,30,NORMAL
2018-6-20,Butantã,-23.5844,-46.7252,64922,86,9,42,4,19,7,43,43,NORMAL
